User-ID,ISBN,Book-Rating
150639,0515118656,6
150657,0380718332,0
150657,0671673688,8
150657,0671867156,0
150657,0971880107,2
150661,0316666343,7
150661,0399148582,6
150661,0804106304,0
150676,0446519138,5
150682,0316602906,5
150695,0971880107,0
150704,0140293248,9
150704,0316666343,9
150706,0375719180,10
150769,0060915544,9
150814,0380710218,0
150814,0440224675,0
150814,0671021001,0
150814,0671027360,8
150817,0385508042,5
150828,0060168013,10
150896,0064407667,0
150896,0380778556,8
150896,0385424728,7
150896,0440234743,0
150896,0449209121,0
150896,0451526279,9
150896,055321215X,0
150902,0767908473,7
150911,044021145X,0
150915,0971880107,4
150928,0316776963,8
150930,0375726403,0
150932,0385335407,8
150960,0312195516,10
150960,0452283914,0
150960,155874262X,0
150966,0142000205,7
150966,0375705856,0
150968,0060923245,0
150968,0312195516,0
150968,0316666343,0
150968,0345428900,0
150968,0345465083,0
150968,0373484100,0
150968,0375719180,0
150968,0380778556,0
150968,0385472951,0
150968,0385504209,0
150968,0385508042,0
150968,0385721420,0
150968,0394574745,0
150968,0399147128,0
150968,0440224675,0
150968,0440226104,0
150968,0446527793,0
150968,0446531332,8
150968,0446608653,0
150968,0446610178,0
150968,0452264464,0
150968,0452282152,0
150968,0515118656,0
150968,0671002481,0
150968,0684848783,0
150968,0684867818,7
150968,0688180639,0
150968,0743411269,0
150968,0767905938,0
150968,0786868716,0
150968,0786886463,8
150968,0971880107,0
150968,1400077826,0
150968,1573229571,0
150970,0452264464,0
150973,0440130913,0
150977,0446612545,0
150979,0060168013,0
150979,0060987103,6
150979,0064407667,8
150979,0140067477,8
150979,015216250X,0
150979,0156528207,10
150979,0316769487,7
150979,0316776963,0
150979,0385730586,9
150979,039304016X,0
150979,0439510112,7
150979,0440211727,8
150979,0440219078,10
150979,0440226104,6
150979,0446364193,9
150979,0446672211,0
150979,0452282152,9
150979,0553564528,0
150979,0671461494,8
150979,1558531025,10
151002,0446610399,0
151002,0452282152,0
151002,067103619X,0
151004,0440234743,9
151043,0142000205,0
151043,0446672211,0
151043,0743213831,8
151043,1573225126,10
151063,0440234743,10
151068,0971880107,0
151070,0316168815,8
151070,0345417623,9
151081,0394578791,0
151081,0440122090,8
151086,0142001740,9
151086,034543191X,0
151086,0971880107,0
151090,0316769487,0
151093,0385504209,10
151098,0142000205,10
151098,0345403339,9
151098,0345424719,9
151098,0451202341,7
151098,0515127833,0
151098,0515128554,0
151101,0375726403,0
151101,0380820447,0
151104,0061000280,7
151104,0316782505,9
151104,0380730138,0
151104,0486284735,5
151104,0515127833,8
151104,0671027360,0
151104,067976397X,0
151107,006017143X,0
151107,0060173289,2
151107,0060192631,0
151107,0060913509,0
151107,0316776963,0
151107,0375726403,0
151107,0380730448,0
151107,038533334X,0
151107,0449907481,9
151107,0449911004,9
151107,0451184718,0
151107,1573225487,0
151115,0440241413,8
151122,0142001740,0
151122,0446531332,0
151125,044021145X,10
151139,0060938455,0
151139,0140185216,7
151139,0312278586,8
151143,0385508042,0
151143,0440225078,0
151143,0440225701,0
151143,0671021001,0
151148,0060976845,0
151164,0743444167,10
151216,067103619X,0
151235,0385504209,9
151262,0060929790,9
151263,0446519138,5
151272,0312195516,0
151272,0821772953,7
151303,0743486226,8
151340,0425164403,8
151370,155874262X,8
151405,0425166619,10
151420,8445071408,10
151420,8445071769,10
151420,8445071777,10
151421,0380732688,10
151424,0671027360,0
151434,0446605484,0
151459,0425134350,0
151470,0142001740,10
151481,0316666343,6
151482,0971880107,0
151483,0971880107,0
151503,0316969443,0
151503,0380717018,0
151503,0425166619,0
151537,0060932759,0
151537,0312278586,0
151537,0345441133,8
151537,0452282152,0
151537,055356451X,0
151553,0380817144,8
151558,0771076002,9
151562,0971880107,0
151577,0553212583,10
151588,0316666343,5
151589,0060168013,0
151589,0060976845,0
151589,0140374248,8
151589,0316693006,0
151589,0316776963,0
151589,0380807866,0
151589,0380973545,0
151589,0394574745,0
151589,068484267X,0
151589,0743439740,0
151589,155874262X,5
151597,0316693200,8
151608,006101351X,4
151608,0425184226,0
151613,0452282152,0
151613,0842329129,0
151634,0060976845,0
151634,0804106304,0
151643,0142000205,0
151643,0316666343,0
151643,0449006522,7
151643,1558744150,7
151651,0316969443,9
151653,0425182908,8
151653,0671027360,9
151655,0312995423,0
151663,006101351X,0
151684,0446672211,8
151702,0060976845,0
151702,0345313860,0
151702,0446601640,0
151702,0451202341,0
151702,0684833395,0
151729,0553210092,5
151738,0316666343,8
151738,0345417623,10
151738,0385504209,10
151739,0452282152,7
151750,0618173870,9
151757,042511774X,0
151762,0330332775,0
151786,0446672211,8
151786,0743222229,9
151787,0345402871,0
151787,0553578693,0
151790,0060976845,0
151790,0316168815,0
151790,0345297709,0
151790,044021145X,0
151790,0446394521,0
151790,0449911004,0
151790,0451184718,0
151790,0452277337,0
151790,0684833395,0
151790,0743213831,0
151790,0786868716,0
151790,1573225487,0
151800,0440226104,0
151800,0671021001,0
151803,0440224675,0
151806,044021145X,0
151806,0812521331,0
151824,0312195516,10
151824,039914370X,8
151824,0451204050,0
151917,0743439740,0
151986,0061009059,10
151991,0060976845,0
151991,0312195516,0
151991,0316666343,0
151991,0375719180,0
152015,0345417623,8
152016,0316666343,7
152016,0345413377,0
152016,0385504209,0
152016,0971880107,4
152020,038529929X,0
152020,038542471X,7
152020,0385505833,9
152036,0446672211,0
152047,0345339711,10
152099,0345313860,9
152099,0345335465,8
152099,0671694049,7
152099,0679801146,8
152099,0971880107,0
152107,1841721522,0
152186,0316666343,9
152186,042511774X,5
152186,0440222818,0
152186,055356451X,8
152186,0553564528,0
152186,0671021001,8
152186,0971880107,0
152206,0451526341,6
152243,044023722X,9
152249,0060977477,0
152249,0345339711,0
152249,0345413369,0
152249,0345413377,0
152249,0345424719,0
152249,0385424728,0
152249,0440219078,0
152249,0440235502,0
152249,0679810307,0
152249,0679865691,0
152249,0684801221,0
152249,0767903579,0
152249,1563898586,0
152282,0671004573,7
152291,0060809027,7
152309,0060977493,0
152309,0142001740,10
152309,0385721420,0
152309,038572179X,10
152318,0312278586,10
152330,044021145X,8
152354,0345378490,0
152354,0385490992,0
152354,0440226104,8
152354,0440234743,0
152354,0446300101,0
152354,0446605484,0
152354,067103619X,0
152354,0684867818,0
152357,0316769487,10
152376,0671027360,7
152409,0060173289,0
152409,0140293248,8
152409,0375726403,0
152409,0380730138,0
152409,038572179X,0
152409,0440226104,5
152409,0451456548,9
152409,0670892963,6
152409,0671021001,0
152428,0060934719,7
152435,0345260317,7
152435,038529929X,3
152439,0971880107,0
152469,0812521331,0
152474,0440235502,5
152481,0786868716,10
152483,0060977493,5
152496,1878424319,0
152502,0425184129,5
152509,0156027321,10
152514,038572179X,0
152538,0525947647,9
152579,0060930187,10
152579,0156027321,5
152579,0316769487,0
152579,0316776963,0
152579,0345391802,0
152579,0804111359,10
152579,1573225126,0
152582,038529929X,3
152605,0385508042,8
152605,0679429220,7
152605,0786868716,0
152620,0060915544,0
152620,0679427430,0
152621,0399144463,0
152642,0312195516,6
152645,0060973897,0
152645,0316776963,0
152645,0380619458,0
152645,038533334X,0
152645,0446672211,0
152645,1569471096,0
152647,0316602906,5
152651,0142001740,10
152651,0312278586,0
152651,0385497466,0
152651,0385504209,10
152651,044023722X,0
152651,0446612545,0
152651,0553580388,0
152651,0671042556,0
152651,068484267X,10
152651,0684848783,8
152651,0786868716,8
152696,0440225701,0
152696,0440234743,0
152696,044661162X,0
152696,0553582747,9
152696,0743249992,0
152720,0312288115,0
152723,0380012863,7
152726,0451526341,7
152738,0061009059,0
152738,0743411269,0
152738,0971880107,0
152742,0060173289,10
152742,0060191929,0
152742,0312278586,0
152742,0385721420,0
152742,0446525502,0
152742,0449002632,0
152742,0525947647,0
152755,0440226104,9
152770,0385335407,10
152770,039914739X,0
152770,0515128554,10
152813,0786868716,7
152827,0060973129,7
152835,0553582747,0
152856,0316666343,0
152856,0553582747,0
152875,0312195516,8
152899,0312278586,7
152900,0425184129,0
152909,0312278586,0
152933,0971880107,0
152939,042511774X,9
152942,0452282152,8
152946,0020442408,8
152946,0156027321,0
152946,0312195516,8
152946,0312278586,0
152946,0316666343,9
152946,0380704587,7
152946,0385505833,0
152946,0452282152,8
152946,0804106304,0
152955,0446525502,8
152958,0385504209,0
152961,0440226104,9
152963,0312995423,9
152963,0446519138,10
152973,3596292646,1
152990,042511774X,10
152997,0971880107,0
153040,0385504209,0
153040,0399144463,7
153040,0446677450,9
153040,0451526341,9
153042,0446300101,7
153042,0452264464,0
153042,0743424425,0
153054,0316168815,10
153054,044023722X,0
153054,0452282152,0
153054,0553107305,0
153079,0452282152,10
153089,1573225126,0
153091,0375751513,0
153100,0312995423,0
153100,0971880107,0
153115,0345313860,0
153115,0786889160,9
153158,0060938455,8
153185,0767908473,7
153188,0679777431,0
153206,0385721420,8
153208,0590897985,8
153211,0345402871,8
153211,0804106304,9
153215,0142000205,8
153215,0446672211,0
153217,0060987103,7
153233,0446672211,0
153235,0679427430,7
153249,0312278586,9
153249,0553210092,7
153252,0671027387,7
153254,0440211727,9
153257,0425161722,0
153257,042517736X,0
153257,0449002632,0
153257,0671000306,0
153279,0786868716,8
153283,0061009059,9
153305,0446672211,0
153322,0440219078,0
153322,0804106304,0
153336,0399148582,8
153340,0060977493,0
153342,0451176812,0
153355,0446605484,0
153361,0312195516,9
153361,0440211727,9
153361,0440225701,0
153361,0451204050,0
153361,0971880107,0
153400,0060987103,9
153400,0140293248,0
153400,0452282152,0
153439,0316666343,10
153439,0385504209,10
153461,0399135782,0
153502,0440226104,8
153513,0060168013,0
153513,0060987103,7
153513,0064407667,8
153513,0140185216,0
153513,0316769487,10
153513,0345313860,0
153513,0380778556,0
153513,042511774X,9
153513,0440234743,6
153513,0446672211,0
153513,0451526341,0
153513,0671021001,6
153513,067976397X,0
153513,0804111359,9
153513,0805063897,0
153525,0140067477,8
153563,0316693006,0
153563,0380792664,0
153563,0451184718,0
153563,0553576925,0
153563,0553582909,0
153570,0446525502,0
153577,0452264464,8
153619,0440224829,1
153620,0312195516,9
153621,0971880107,6
153623,0330332775,0
153653,0156528207,0
153653,0440211727,0
153653,0440224675,10
153653,0971880107,0
153662,0060083298,0
153662,0060801263,0
153662,0060809027,0
153662,0060923245,0
153662,0060976845,0
153662,0060977493,0
153662,0060987103,0
153662,0061009059,9
153662,006101351X,10
153662,0064472264,0
153662,0140374248,9
153662,0142000205,0
153662,0142001740,0
153662,015600710X,0
153662,0156027321,0
153662,0307118703,0
153662,0312195516,0
153662,0312288115,0
153662,0316666343,0
153662,0316769487,0
153662,0345311396,0
153662,0345369947,0
153662,0345404777,0
153662,0345404793,0
153662,0345413369,0
153662,0345417623,0
153662,0345425294,0
153662,0345441133,0
153662,0345465083,10
153662,0373484100,0
153662,0380778556,10
153662,0380820447,0
153662,038533334X,0
153662,0385335407,0
153662,0385493800,9
153662,0385497466,5
153662,0385505833,0
153662,0385721420,0
153662,0385730586,0
153662,042511774X,9
153662,0425169626,0
153662,0425182908,0
153662,042518630X,10
153662,0440211727,10
153662,0440218535,0
153662,0440219078,0
153662,0440226104,0
153662,0440235502,0
153662,044023722X,0
153662,0440949424,10
153662,0446394521,5
153662,0446519138,0
153662,0446531332,0
153662,0446672211,0
153662,0449006557,0
153662,0449911004,0
153662,0451184718,0
153662,0451202341,0
153662,0451406923,9
153662,0451409256,0
153662,0451410319,0
153662,0452264464,0
153662,0452282152,0
153662,0515127833,9
153662,0515128554,9
153662,051513290X,0
153662,0553107305,0
153662,0553272837,10
153662,0553278223,0
153662,0553289063,0
153662,0553576925,0
153662,0553578693,0
153662,0553580388,0
153662,0553583468,0
153662,0590481371,10
153662,0590897985,0
153662,067103619X,0
153662,0671525832,0
153662,0671867156,0
153662,0689829698,10
153662,0743230051,0
153662,0743470389,0
153662,0786868716,0
153662,0786890436,0
153662,0804106304,9
153662,0804111359,0
153662,080411952X,0
153662,0821770209,0
153662,0821772953,0
153662,0821775863,0
153662,0842329129,9
153662,0971880107,0
153662,1558744150,9
153662,1573228737,0
153676,0385511612,3
153676,0786868716,9
153682,0385504209,0
153718,0060558865,6
153718,0316602906,0
153718,044021145X,8
153718,0440234743,0
153718,0515128554,8
153718,0515134368,0
153718,0553272837,0
153718,0553583468,0
153718,0671023616,8
153718,0684864843,0
153718,1573229571,7
153787,0553285343,0
153797,0316666343,8
153797,0385504209,9
153797,0385508042,6
153797,0385511612,7
153797,0451176812,8
153797,0671021001,6
153797,0671027360,0
153797,0971880107,0
153806,0451526341,0
153818,0316769487,0
153831,0316666343,7
153858,044021145X,0
153865,0380012863,0
153869,0971880107,0
153920,0380718332,5
153927,0553582747,0
153949,044023722X,0
153950,0345369068,7
153998,0345441133,0
154004,0380012863,10
154017,0385420161,8
154026,0449005615,8
154067,0679751343,0
154070,0316666343,8
154070,0316693006,0
154070,0440224675,6
154070,0553574159,0
154070,055358099X,0
154070,0671021001,8
154083,0451409256,9
154125,0971880107,0
154126,0312195516,9
154126,1558744150,0
154137,0064472264,0
154160,0345311396,0
154160,0440211727,0
154173,0821775863,0
154176,0451526341,10
154197,0971880107,6
154223,0743411269,4
154228,0553279572,4
154231,0142000205,0
154256,0316666343,8
154269,0440224675,7
154269,1573229571,0
154283,0446531332,8
154283,0446610399,9
154330,0061099325,0
154330,0743424425,7
154345,0385504209,8
154345,0452282152,6
154346,0971880107,0
154354,0312953453,6
154354,044021145X,9
154409,0446612545,0
154409,0671027360,0
154409,0786890436,2
154413,0971880107,0
154423,0971880107,4
154425,0971880107,0
154443,0385497466,0
154443,0440225701,0
154443,044023722X,0
154443,0671673688,0
154443,0671867113,0
154465,0804106304,9
154469,0425182878,0
154469,044021145X,10
154469,0440225701,10
154469,0446364193,10
154469,0446612618,3
154469,0451155750,10
154469,0451181379,10
154469,0515118656,6
154469,0671021001,0
154472,0971880107,0
154487,0452282152,7
154499,0312195516,9
154528,0312278586,0
154529,0446527165,7
154529,0671027360,8
154543,068484267X,5
154583,0380730138,0
154594,0151001006,0
154610,155874262X,4
154611,0345418778,9
154627,0061009059,7
154633,0517577402,10
154646,1562827049,0
154663,0786868716,0
154675,0060927240,7
154675,155874262X,7
154679,0140622063,0
154726,0312288115,4
154730,0060976845,8
154730,0156027321,7
154730,0380815923,7
154730,0385420161,0
154730,0385504209,2
154730,042511774X,2
154730,044021145X,0
154730,0440234743,7
154730,0446310786,0
154730,0671021001,0
154730,0786868716,0
154736,044021145X,7
154773,0060977477,0
154773,038529929X,0
154781,0385490992,0
154781,0399144463,8
154781,0679429220,10
154791,0142001740,9
154796,044023722X,0
154811,0060977493,8
154811,0151001006,0
154811,0670892963,7
154844,0345313860,6
154844,0786868716,0
154855,0684864843,7
154859,0142001740,9
154868,0316666343,10
154876,0330332775,0
154913,0679442790,8
154923,0316666343,0
154944,0312995423,0
154944,0373484100,10
154975,0452282152,0
154975,0804106304,9
154981,0156027321,8
154981,0316666343,8
154986,0316602906,0
154992,0060938455,0
154992,0316666343,0
154992,0380973545,10
154992,039304016X,0
154992,0446519138,0
154992,0446527793,0
154992,0446531332,0
154992,0446672211,0
154992,0743406176,0
155000,0446310786,10
155005,0440241413,7
155014,0312195516,10
155014,0316769487,8
155014,0316789089,0
155014,0345339711,10
155014,0345378490,7
155014,0380012863,0
155014,0380710218,8
155014,0380718332,0
155014,0385493800,0
155014,0440211727,6
155014,0440226104,0
155014,0446310786,0
155014,0451181379,5
155014,0451525221,0
155014,0451526279,0
155014,0553212583,0
155014,0671023616,0
155014,0671461494,10
155014,0671867156,0
155014,0804106304,0
155027,0020442408,0
155027,0060177586,0
155027,0517577402,7
155043,0451185277,5
155047,0971880107,0
155075,0060188731,8
155102,0156027321,9
155117,0451166892,7
155122,1551668785,8
155136,0316666343,0
155141,0385335679,10
155141,0805063897,7
155147,0060915544,9
155147,0060976845,0
155147,0060987103,0
155147,006101351X,0
155147,0312195516,7
155147,0373484100,0
155147,0380002450,0
155147,0380730138,0
155147,0440122090,0
155147,0446310786,0
155147,0446672211,7
155147,0449907481,0
155147,0671004573,0
155147,0679442790,0
155147,068484267X,0
155147,0804106304,0
155147,0842329129,0
155147,0971880107,0
155173,0316693200,0
155173,0743206045,0
155173,0743230051,5
155183,0449911004,9
155204,0446672211,8
155219,0060083298,8
155219,0140293248,7
155219,0142001740,0
155219,0312278586,10
155219,0316973742,0
155219,0345465083,0
155219,0375501347,10
155219,0375726403,0
155219,0385333404,0
155219,0446531332,0
155219,0452277337,0
155219,0671027360,10
155219,0743229878,0
155219,0743418190,8
155219,0842329129,0
155223,0842342702,0
155231,087113375X,7
155258,0316666343,0
155263,0743424425,8
155285,0156027321,10
155286,0805063897,0
155287,0312995423,0
155291,0671027360,8
155306,0156027321,8
155306,0553582747,0
155331,0679429220,0
155332,155874262X,10
155343,0345378490,10
155343,0971880107,0
155368,038572179X,0
155376,0142000205,7
155376,140003180X,0
155404,0451181379,9
155439,0553582747,10
155450,0142001740,0
155463,0765341972,8
155495,0020442408,0
155495,0140293248,0
155495,0307118703,0
155495,0312195516,0
155495,0316769487,0
155495,0345339711,10
155495,0385490992,0
155495,0385505833,0
155495,0385508042,0
155495,044021145X,0
155495,0440225701,0
155495,0440226104,0
155495,0440234743,0
155501,0156013967,0
155519,0375719180,10
155549,0156027321,0
155564,0375705856,8
155564,0671021001,10
155580,0312995423,0
155580,0316666343,8
155580,0316776963,8
155580,0385504209,0
155580,0385721420,10
155580,039914739X,0
155580,0743486226,9
155580,0786868716,0
155616,0425179672,7
155618,0316693006,0
155691,0446364193,7
155701,0140620427,0
155743,0425184226,5
155743,0553582747,9
155778,0151008116,10
155778,0312195516,9
155778,0312288115,0
155778,0385337639,0
155778,0446394521,0
155778,0525947647,1
155778,0670031046,9
155778,0671027360,10
155778,0743206053,5
155807,0312995423,0
155807,044661162X,8
155807,0451410556,0
155807,0671027387,0
155808,0345441133,0
155816,044021145X,6
155820,0060977493,0
155820,044023722X,0
155823,0345417623,8
155835,0452282152,7
155837,0345391802,0
155913,0140067477,7
155913,0671027360,6
155916,0380012863,0
155916,0590629719,0
155923,0446523569,0
155939,0971880107,4
155940,0345313860,0
155989,038529929X,0
155989,0743211383,5
156020,0971880107,0
156089,0316666343,0
156089,0971880107,1
156127,0842329129,0
156128,0385511612,0
156130,0449907481,0
156140,0316776963,8
156140,0684848783,0
156150,0060173289,0
156150,0060558865,0
156150,0060938455,0
156150,0060976845,0
156150,0060987103,0
156150,006101351X,0
156150,0064472264,7
156150,0140293248,0
156150,0142001740,0
156150,0312195516,0
156150,0312278586,0
156150,0316666343,0
156150,0316769487,0
156150,0316782505,0
156150,0345369068,0
156150,0345441133,0
156150,0375719180,0
156150,0380002450,0
156150,0380704587,9
156150,0380718332,7
156150,0380973545,7
156150,0385721420,0
156150,0394895894,0
156150,0399144463,0
156150,042518630X,0
156150,044021145X,0
156150,0440226104,6
156150,0446672211,0
156150,0449005615,0
156150,0449006557,9
156150,0449907481,0
156150,0451166892,10
156150,0451454243,7
156150,0452264464,0
156150,0452282152,0
156150,0525947647,0
156150,0553278223,0
156150,0671027360,6
156150,0671525832,0
156150,0671888587,0
156150,0679429220,0
156150,0679777431,4
156150,0684848783,0
156150,0688180639,0
156150,140003180X,0
156150,1573228737,7
156161,014023828X,0
156163,0345424719,9
156163,0971880107,0
156214,0061042943,9
156214,0312963009,0
156214,0316602906,0
156214,0316693200,0
156214,0345313860,0
156214,0345369947,0
156214,0385337132,9
156214,0385504209,0
156214,0425142485,4
156214,0440224675,7
156243,0441783589,0
156264,0971880107,0
156269,0061009059,0
156269,0061099325,7
156269,0156027321,0
156269,0312986769,0
156269,0380728273,9
156269,0380732688,0
156269,0385418493,8
156269,042518630X,0
156269,044023722X,0
156269,0446364193,0
156269,0446605484,0
156269,0671027387,0
156269,0679429220,0
156269,0684848783,0
156269,0804117934,0
156277,0743403843,0
156300,0380717018,10
156300,0425142485,10
156300,0440224675,0
156300,0440234743,0
156300,0553582747,0
156300,0842329129,0
156304,0142001740,9
156304,1400077826,9
156319,0679450432,0
156342,0312288115,0
156342,0743213831,7
156343,0060188731,10
156348,0385472951,10
156369,0743211383,9
156395,0446677450,9
156432,0060938455,10
156438,0380717018,0
156438,0446672211,0
156438,0452282152,0
156467,042518630X,10
156467,044021145X,10
156467,044023722X,10
156467,0515128554,10
156467,0553576925,10
156467,0553583468,0
156502,1841721522,10
156510,0380717018,8
156510,0671002481,0
156520,0316666343,8
156527,0316666343,9
156534,0140620427,0
156534,0330332775,0
156534,0971880107,0
156534,1853260053,0
156574,0446364193,0
156584,0316168815,0
156584,0385504209,7
156584,0515134279,8
156586,0385508042,5
156605,0380730138,5
156606,0385497466,5
156628,0452282152,8
156644,0767903579,0
156651,0142001740,9
156659,0451162072,6
156670,0380704587,0
156670,0452282152,0
156691,0440218535,7
156706,0385504209,0
156706,0553210092,10
156706,0971880107,0
156708,0316776963,6
156726,044651747X,0
156765,9681500555,7
156767,0446672211,0
156808,0688180639,0
156816,0385504209,8
156816,0805063897,8
156837,0971880107,0
156848,1878424319,0
156876,0971880107,0
156972,0971880107,0
156972,2253005274,8
156983,0449907481,4
156985,0312283784,9
157018,155874262X,5
157045,0451205421,5
157048,0385424728,0
157079,0345339711,10
157082,0349101779,0
157082,0375726403,0
157082,225300670X,0
157083,0142001740,8
157101,0345465083,0
157101,0671867113,0
157101,0671888587,0
157101,0786890436,0
157101,155874262X,7
157103,0449005615,0
157118,1841721522,8
157121,0345339711,0
157126,0440211727,7
157127,0971880107,0
157143,0385420161,0
157155,0345441133,8
157163,0060976845,0
157163,0345335465,7
157187,0452282152,8
157247,0142001740,8
157247,0312995423,0
157247,0316666343,0
157247,042517736X,2
157247,0451181379,8
157247,0451186648,9
157247,055356451X,7
157247,0671027360,7
157247,0671027387,0
157247,0679429220,0
157247,0743439740,0
157247,0821770209,0
157247,0821772953,0
157252,0525947647,8
157252,0786868716,8
157273,0060168013,0
157273,0060938455,0
157273,0061009059,0
157273,0061099325,0
157273,0312195516,0
157273,0312278586,0
157273,0312986769,0
157273,0316666343,8
157273,0316693006,0
157273,0316782505,0
157273,0345369068,0
157273,0345379454,0
157273,0345465083,0
157273,0380817144,6
157273,0385420161,0
157273,0385504209,9
157273,0394895894,0
157273,044021145X,0
157273,0449907481,0
157273,0451176812,0
157273,0451184718,0
157273,0451202341,0
157273,0451454243,9
157273,0452264464,0
157273,0515122408,0
157273,0525947647,0
157273,0590419625,8
157273,0671002481,0
157273,0671021001,0
157273,0671027387,0
157273,0684868911,0
157273,0804106304,8
157273,0805063897,0
157273,0812521129,9
157273,0971880107,0
157273,1558531025,0
157273,1878424319,8
157281,0440224675,8
157290,0446610399,0
157353,3404121686,0
157383,0449911004,0
157394,0316769487,0
157450,0446364193,8
157475,067176537X,8
157489,0971880107,0
157511,0786868716,8
157555,0060915544,10
157558,0767912918,9
157564,0316666343,0
157594,0671042858,0
157594,0804106304,0
157602,0375726403,8
157602,0971880107,2
157604,0345404777,8
157625,0385511612,8
157625,0425184226,8
157636,0679429220,8
157655,0804111359,0
157660,038533334X,5
157783,0971880107,6
157787,0312278586,8
157799,0312195516,0
157799,0312278586,0
157799,0316666343,9
157799,0380730138,0
157799,0440224675,7
157799,0446672211,9
157799,0449907481,0
157799,0452264464,5
157799,0553210092,0
157799,0553802488,0
157799,068484267X,0
157799,0684848783,0
157799,0743439740,0
157799,0804111359,0
157811,006102063X,0
157811,055358099X,0
157818,0971880107,0
157851,0446310786,8
157906,038572179X,0
157915,0451205421,6
157925,0385508042,6
157946,3257233051,10
157959,0805063897,6
157964,0451523415,0
157969,0374157065,8
157990,0374270325,0
157990,0971880107,0
158033,0060976845,0
158033,039304016X,10
158033,0446519138,0
158033,0446672211,0
158033,0804106304,0
158033,0842342702,0
158033,0971880107,0
158057,0142001740,10
158057,0446527793,5
158065,0679429220,0
158104,0142001740,10
158104,0316666343,10
158104,067976397X,0
158172,0060976845,9
158172,0140293248,8
158226,0151008116,0
158226,0375751513,8
158226,0385504209,9
158226,0553802488,8
158226,0671027360,4
158226,0671027387,3
158226,0804111359,0
158226,1401201172,9
158226,1563898586,8
158226,1563899388,0
158226,156971620X,8
158238,0440218535,0
158241,0316969443,7
158253,0399144463,7
158254,0060930187,0
158254,0060973897,6
158254,0060976845,0
158254,0156027321,8
158254,0312195516,0
158254,0316666343,0
158254,0316769487,8
158254,0345313860,0
158254,0380002450,0
158254,0380012863,8
158254,0380730138,0
158254,0385721420,0
158254,038572179X,0
158254,044021145X,0
158254,0440211727,0
158254,0446310786,0
158254,0451525221,0
158254,0452282152,0
158254,067976397X,0
158254,0804106304,7
158254,0805063897,0
158258,0671623249,0
158258,0804106304,10
158262,0345313860,0
158262,0380728729,0
158262,0451176812,0
158262,0679810307,0
158262,0743412621,0
158295,006101351X,0
158295,0061042943,0
158295,0061099325,0
158295,0316666343,7
158295,0316693200,6
158295,0316776963,0
158295,0345313860,8
158295,0380717018,7
158295,0380718332,0
158295,0380732688,7
158295,0385472951,5
158295,0425182878,7
158295,0425182908,0
158295,042518630X,5
158295,044021145X,6
158295,0440211727,0
158295,0440225078,0
158295,0446612545,6
158295,0449006522,0
158295,0451181379,5
158295,0451186648,0
158295,0515118656,0
158295,0515127833,6
158295,0515128554,0
158295,0553298860,6
158295,055356451X,7
158295,0553564528,7
158295,0553576925,8
158295,0553583468,8
158295,0553802488,0
158295,0671673688,6
158295,0671867113,0
158295,0671867156,0
158295,0671888587,0
158295,0684193957,6
158295,1551668785,0
158295,1558744150,0
158347,0671027360,0
158363,006101351X,0
158363,0441783589,0
158385,0385504209,9
158385,0743486226,8
158385,0786868716,8
158412,0786868716,0
158427,014023828X,9
158433,006101351X,8
158433,0345378490,6
158433,0425161722,8
158433,044021145X,7
158433,0451181379,7
158504,1400077826,6
158506,0316769487,0
158506,0451526341,10
158506,0684833395,0
158509,0804106304,0
158559,0804106304,9
158567,0345402871,0
158583,0446672211,7
158594,0380718332,0
158601,0971880107,0
158606,0679429220,3
158615,0743206053,10
158627,1841721522,0
158662,0380619458,8
158663,0971880107,7
158694,0786868716,0
158697,044023722X,0
158746,0449907481,0
158766,0060932759,8
158774,0316776963,9
158774,044021145X,7
158774,0446310786,9
158846,0440241413,6
158846,0446612545,0
158846,0671021001,8
158851,0971880107,0
158852,0375719180,10
158859,0821770209,8
158864,1853260673,6
158877,0618173870,7
158909,0440241413,0
158925,0312963009,8
158959,0385504209,0
158997,0345425294,0
159004,0767903579,3
159033,0060173289,0
159033,0060177586,0
159033,0060915544,0
159033,0060977477,9
159033,0061099686,0
159033,0312195516,0
159033,0312995423,0
159033,0316693006,0
159033,0345313860,0
159033,0345369068,0
159033,0345441133,0
159033,0375726403,0
159033,038076654X,0
159033,0380778556,0
159033,0385416342,0
159033,0385504209,10
159033,0394895894,0
159033,0399137807,0
159033,0399144463,9
159033,044021145X,0
159033,0440226104,0
159033,044023722X,9
159033,0446310786,7
159033,0446364193,0
159033,0446523569,0
159033,0446527165,0
159033,0446672211,0
159033,0449202631,0
159033,0449212084,0
159033,0451184718,0
159033,0515122408,8
159033,055358099X,0
159033,0590687301,0
159033,0671027360,9
159033,067103619X,0
159033,0671042858,0
159033,0671525832,0
159033,0671673688,0
159033,0679450440,0
159033,0743230051,0
159033,0804111359,0
159033,0971880107,0
159033,155874262X,0
159033,1563898586,7
159038,0345417623,0
159040,0060976845,0
159040,0345339711,0
159040,0345391802,0
159040,0590897985,0
159137,0060917016,0
159137,0142001740,0
159137,0316666343,0
159211,0060934719,0
159230,0385504209,9
159230,039914563X,0
159234,044023722X,0
159283,0316168815,0
159295,0440222818,7
159313,0671027360,0
159359,0609606727,0
159363,0060987103,8
159376,0380728273,0
159376,0425166619,0
159376,0425182878,0
159376,0440130913,0
